seqname,tax_id,species_name
S000627925,363863,Microlunatus ginsengisoli
S000727791,400768,Microlunatus panaciterrae
S000871715,446786,Microlunatus aurantiacus
S001351454,630515,Microlunatus soli
S001611660,682979,Microlunatus parietis
S000382143,75385,Micropruina glycogenica
S000008182,33011,Propionibacterium granulosum
S000008544,1750,Propionibacterium propionicum
S000011249,1744,Propionibacterium freudenreichii
S000011985,33010,Propionibacterium avidum
S000264635,1747,Propionibacterium acnes
S000352750,1748,Propionibacterium acidipropionici
S000352751,1749,Propionibacterium jensenii
S000352752,1751,Propionibacterium thoenii
S000389478,119981,Propionibacterium australiense
S000389739,118367,Propionibacterium microaerophilum
S000413950,64702,Propionibacterium cyclohexanicum
S001169742,556499,Propionibacterium acidifaciens
S000711767,348582,Propionicicella superfundia
S000384783,185243,Propionicimonas paludicola
S000389523,1753,Propioniferax innocua
S000009280,33012,Propionimicrobium lymphophilum
S000427955,72764,Tessaracoccus bendigoensis
S000964731,399497,Tessaracoccus flavescens
S001156636,545543,Tessaracoccus lubricantis
S000419479,252394,Actinoalloteichus spitiensis
S000587686,340345,Actinoalloteichus hymeniacidonis
S001613686,681644,Actinoalloteichus nanshanensis
S000002952,155974,Actinokineospora terrae
S000003748,155975,Actinokineospora enzanensis
S000014838,155976,Actinokineospora auranticolor
S000429086,103728,Actinokineospora diospyrosa
S000429087,103729,Actinokineospora globicatena
S000429088,103730,Actinokineospora inagensis
S000429091,39846,Actinokineospora riparia
S001151981,547056,Actinokineospora baliensis
S001151982,547057,Actinokineospora cibodasensis
S001239125,585224,Actinokineospora cianjurensis
S001575763,1816,Actinokineospora fastidiosa
S000728150,402650,Actinomycetospora chiangmaiensis
S000996340,502181,Actinophytocola oryzae
S001572693,657017,Actinophytocola timorensis
S001572694,657018,Actinophytocola corallina
S001743252,696000,Actinophytocola burenkhanensis
S000429089,42197,Actinosynnema pretiosum
S000446298,40567,Actinosynnema mirum
S001020079,504798,Alloactinosynnema album
S000091708,211114,Allokutzneria albata
S000014206,37632,Amycolatopsis eurytherma
S000016191,102226,Amycolatopsis albidoflavus
S000131289,1814,Amycolatopsis methanolica
S000134977,236508,Amycolatopsis plumensis
S000137582,36819,Amycolatopsis azurea
S000139867,76021,Amycolatopsis coloradensis
S000140807,33910,Amycolatopsis mediterranei
S000140808,76022,Amycolatopsis sulphurea
S000141303,129921,Amycolatopsis keratiniphila
S000141304,208443,Amycolatopsis balhimycina
S000142184,208444,Amycolatopsis vancoresmycina
S000263623,208439,Amycolatopsis japonica
S000263624,208441,Amycolatopsis decaplanina
S000367551,287986,Amycolatopsis rifamycinica
S000389417,112413,Amycolatopsis rubida
S000389423,115433,Amycolatopsis sacchari
S000395205,187982,Amycolatopsis palatopharyngis
S000396693,546364,Amycolatopsis australiensis
S000400313,218821,Amycolatopsis pretoriensis
S000400314,218823,Amycolatopsis kentuckyensis
S000400315,218822,Amycolatopsis lexingtonensis
S000428086,76020,Amycolatopsis alba
S000428093,84480,Amycolatopsis thermoflava
S000435334,546365,Amycolatopsis regifaucium
S000600152,342230,Amycolatopsis taiwanensis
S000624673,330083,Amycolatopsis halotolerans
S000633542,337894,Amycolatopsis minnesotensis
S000711954,381445,Amycolatopsis nigrescens
S000713035,394193,Amycolatopsis saalfeldensis
S000728659,401106,Amycolatopsis tucumanensis
S000734904,369930,Amycolatopsis echigonensis
S000734906,369932,Amycolatopsis niigatensis
S000925479,450800,Amycolatopsis helveola
S000925480,450801,Amycolatopsis pigmentata
S000995476,490629,Amycolatopsis marina
S001156618,543629,Amycolatopsis ultiminotia
S001264424,589385,Amycolatopsis xylanica
S001293404,1069073,Amycolatopsis halophila
S001328560,589330,Amycolatopsis thailandensis
S001578013,664691,Amycolatopsis samaneae
S000429095,43355,Crossiella cryophila
S000498898,130796,Crossiella equi
S000558936,334858,Goodfellowiella coeruleoviolacea
S001577946,664784,Haloechinothrix alba
S000011696,2030,Kibdelosporangium aridum
S000095677,211113,Kibdelosporangium philippinense
S000429090,103725,Kutzneria kofuensis
S000860164,43357,Kutzneria albida
S000396166,200378,Lechevalieria fradiae
S000429093,68170,Lechevalieria aerocolonigenes
S000429097,103732,Lechevalieria flava
S000776122,402600,Lechevalieria xinjiangensis
S001263651,531940,Lechevalieria roselyniae
S001263652,531938,Lechevalieria atacamensis
S000000546,65499,Lentzea albida
S000006985,128104,Lentzea violacea
S000382508,84724,Lentzea waywayandensis
S000388582,438851,Lentzea californiensis
S000388804,200379,Lentzea flaviverrucosa
S000446299,40571,Lentzea albidocapillata
S000625839,360086,Lentzea kentuckyensis
S000394148,176898,Prauserella alba
S000394593,185641,Prauserella halophila
S000428088,43354,Prauserella rugosa
S001264013,387889,Prauserella salsuginis
S001264014,577679,Prauserella flava
S001264015,387890,Prauserella aidingensis
S001264016,577680,Prauserella sediminis
S001264017,530584,Prauserella marina
S001272432,588067,Prauserella muralis
S000000444,76726,Pseudonocardia hydrocarbonoxydans
S000001172,33909,Pseudonocardia saturnea
S000002128,58107,Pseudonocardia yunnanensis
S000003151,29401,Pseudonocardia halophobica
S000007364,54011,Pseudonocardia sulfidoxydans
S000008537,54010,Pseudonocardia asaccharolytica
S000008916,2074,Pseudonocardia autotrophica
S000011357,102227,Pseudonocardia kongjuensis
S000015744,37331,Pseudonocardia petroleophila
S000016950,33907,Pseudonocardia alni
S000021741,102884,Pseudonocardia tetrahydrofuranoxydans
S000022369,33911,Pseudonocardia compacta
S000128872,2075,Pseudonocardia nitrificans
S000130978,103441,Pseudonocardia spinosispora
S000261879,260086,Pseudonocardia ammonioxydans
S000323576,237656,Pseudonocardia antarctica
S000366468,228005,Pseudonocardia benzenivorans
S000391616,153376,Pseudonocardia zijingensis
S000394405,191630,Pseudonocardia chloroethenivorans
S000501392,240495,Pseudonocardia dioxanivorans
S000640728,366584,Pseudonocardia oroxyli
S000640797,367279,Pseudonocardia ailaonensis
S000769535,415010,Pseudonocardia carboxydivorans
S000965406,401976,Pseudonocardia endophytica
S001045741,75289,Pseudonocardia xinjiangensis
S001156502,551276,Pseudonocardia acaciae
S001199930,570936,Pseudonocardia parietis
S001549191,648755,Pseudonocardia eucalypti
S001572719,663386,Pseudonocardia babensis
S001610838,673561,Pseudonocardia mongoliensis
S001610839,673562,Pseudonocardia khuvsgulensis
S001613363,681289,Pseudonocardia tropica
S001793114,1848,Pseudonocardia thermophila
S001793839,648754,Pseudonocardia adelaidensis
S001795515,699434,Pseudonocardia artemisiae
S002165083,721033,Pseudonocardia spinosa
S000002033,40989,Saccharomonospora cyanea
S000010446,40990,Saccharomonospora glauca
S000015074,75294,Saccharomonospora xinjiangensis
S000432288,208085,Saccharomonospora paurometabolica
S000653256,369829,Saccharomonospora saliphila
S000752432,40988,Saccharomonospora azurea
S000824585,52698,Actinopolyspora iraqiensis
S001351537,632569,Saccharomonospora marina
S002236457,129922,Saccharomonospora halophila
S000002788,59917,Saccharopolyspora spinosporotrichia
S000013135,33914,Saccharopolyspora gregorii
S000386892,60894,Saccharopolyspora spinosa
S000386893,60895,Saccharopolyspora taberi
S000387333,89367,Saccharopolyspora thermophila
S000388261,95161,Saccharopolyspora flava
S000650242,1837,Saccharopolyspora hirsuta
S000736254,405551,Saccharopolyspora halophila
S000776283,418495,Saccharopolyspora shandongensis
S000776332,418522,Saccharopolyspora jiangxiensis
S000824169,1836,Saccharopolyspora erythraea
S000824490,418759,Saccharopolyspora cebuensis
S000893515,453831,Saccharopolyspora qijiaojingensis
S000893771,455344,Saccharopolyspora gloriosae
S000902557,455193,Saccharopolyspora antimicrobica
S001188930,566024,Saccharopolyspora tripterygii
S001578012,664693,Saccharopolyspora phatthalungensis
S000002405,33921,Saccharothrix mutabilis
S000429092,2072,Saccharothrix australiensis
S000429094,33919,Saccharothrix coeruleofusca
S000429096,103731,Saccharothrix espanaensis
S000429098,33920,Saccharothrix longispora
S000429101,103733,Saccharothrix syringae
S000429103,103734,Saccharothrix texasensis
S000440923,204798,Saccharothrix xinjiangensis
S000842173,173560,Saccharothrix algeriensis
S000994686,413306,Saccharothrix violaceirubra
S001794273,543527,Saccharothrix variisporea
S001016157,508770,Sciscionella marina
S000435874,2017,Streptoalloteichus hindustanus
S000652446,1933,Streptoalloteichus tenebrarius
S000437934,2006,Thermobispora bispora
S000000057,37926,Thermocrispum municipale
S000007039,37925,Thermocrispum agreste
S000382510,84725,Umezawaea tangerina
S000262836,1894,Streptomyces aureofaciens
S000428082,81942,Kitasatospora cheerisanensis
S000438853,58347,Kitasatospora azatica
S000438857,2064,Kitasatospora griseola
S000438858,58351,Kitasatospora kifunensis
S000438859,58352,Kitasatospora mediocidica
S000438861,58354,Kitasatospora paracochleata
S000438863,2066,Kitasatospora setae
S000441267,258049,Kitasatospora nipponensis
S000441269,258050,Kitasatospora gansuensis
S000448965,228655,Kitasatospora sampliensis
S000462001,258051,Kitasatospora terrestris
S000462002,258052,Kitasatospora arboriphila
S000462003,258053,Kitasatospora paranensis
S000469272,2065,Kitasatospora phosalacinea
S000469278,88074,Kitasatospora cineracea
S000504585,281105,Kitasatospora viridis
S000544203,1951,Streptomyces purpureus
S000544243,67352,Streptomyces purpeofuscus
S000581658,83382,Streptomyces xanthocidicus
S000581662,67349,Streptomyces psammoticus
S000581686,67265,Streptomyces aburaviensis
S000581687,58350,Kitasatospora cystarginea
S000652137,68178,Streptomyces avellaneus
S000652525,68217,Streptomyces herbaricolor
S000711068,88075,Kitasatospora niigatensis
S000711649,285545,Kitasatospora atroaurantiaca
S000842175,221725,Kitasatospora putterlickiae
S001014066,407973,Kitasatospora saccharophila
S001014067,407974,Kitasatospora kazusensis
S000428470,105422,Streptacidiphilus carbonis
S000428473,105425,Streptacidiphilus albus
S000614212,348818,Streptacidiphilus oryzae
S000711056,235985,Streptacidiphilus jiangxiensis
S000711057,105420,Streptacidiphilus neutrinimicus
S000735881,405782,Streptacidiphilus anmyonensis
S000735882,405783,Streptacidiphilus rugosus
S000750598,411235,Streptacidiphilus melanogenes
S000000827,29301,Streptomyces arenae
S000001688,78355,Streptomyces somaliensis
S000001861,1946,Streptomyces kasugaensis
S000001869,33899,Streptomyces galilaeus
S000001870,68274,Streptomyces tauricus
S000002409,114687,Streptomyces auratus
S000002613,54571,Streptomyces venezuelae
S000002791,114684,Streptomyces phaeogriseichromatogenes
S000003178,114683,Streptomyces albiflaviniger
S000003179,78356,Streptomyces thermocoprophilus
S000004390,114688,Streptomyces griseiniger
S000004441,146820,Streptomyces stelliscabiei
S000004852,114696,Streptomyces cangkringensis
S000005383,58346,Streptomyces platensis
S000006100,83291,Streptomyces armeniacus
S000007914,164115,Streptomyces niveiscabiei
S000008567,1931,Streptomyces resistomycificus
S000008947,44032,Streptomyces macrosporus
S000008954,1914,Streptomyces lavendulae
S000008956,1934,Streptomyces thermovulgaris
S000009305,67327,Streptomyces melanosporofaciens
S000009787,164348,Streptomyces puniciscabiei
S000010683,78510,Streptomyces yanii
S000010876,67360,Streptomyces roseoviolaceus
S000011834,68183,Streptomyces capoamus
S000012027,114686,Streptomyces phaeoluteigriseus
S000012074,146821,Streptomyces reticuliscabiei
S000012433,44033,Streptomyces thermolineatus
S000015773,1952,Streptomyces thermoviolaceus
S000015944,68570,Streptomyces albulus
S000016475,47763,Streptomyces lydicus
S000021803,66866,Streptomyces albofaciens
S000022092,1950,Streptomyces peucetius
S000022170,1904,Streptomyces cyaneus
S000022304,44061,Streptomyces thermodiastaticus
S000022378,114698,Streptomyces javensis
S000085577,67299,Streptomyces flavogriseus
S000129978,114685,Streptomyces phaeoluteichromatogenes
S000134752,235987,Streptomyces jietaisiensis
S000143178,68189,Streptomyces coelescens
S000143381,66372,Streptomyces humiferus
S000143706,67378,Streptomyces violaceolatus
S000261426,1911,Streptomyces griseus
S000262527,146819,Streptomyces europaeiscabiei
S000266729,260811,Streptomyces castelarensis
S000270388,68185,Streptomyces chrestomyceticus
S000270574,51201,Streptomyces griseocarneus
S000270584,66373,Streptomyces niger
S000270785,66377,Streptomyces violens
S000270786,1957,Streptomyces sclerotialus
S000271004,68259,Streptomyces purpurogeneiscleroticus
S000271819,47759,Streptomyces tubercidicus
S000271820,66875,Streptomyces catenulae
S000357416,229486,Streptomyces hebeiensis
S000381275,33904,Streptomyces mashuensis
S000381283,1896,Streptomyces bikiniensis
S000381284,33898,Streptomyces galbus
S000381288,36816,Streptomyces caelestis
S000381289,36818,Streptomyces subrutilus
S000382781,85558,Streptomyces turgidiscabies
S000388805,104206,Streptomyces scopiformis
S000391769,161482,Streptomyces thermospinosisporus
S000392042,156453,Streptomyces yunnanensis
S000392846,163361,Streptomyces beijiangensis
S000394398,195801,Streptomyces speibonae
S000395649,193461,Streptomyces aureus
S000395651,1963,Streptomyces olivochromogenes
S000399987,1887,Streptomyces albogriseolus
S000406247,66876,Streptomyces chattanoogensis
S000417792,231024,Streptomyces africanus
S000426477,295352,Streptomyces bangladeshensis
S000428899,89050,Streptomyces yeochonensis
S000429073,40318,Streptomyces nodosus
S000438871,59298,Streptomyces thermocarboxydovorans
S000438872,59299,Streptomyces thermocarboxydus
S000439340,1930,Streptomyces scabiei
S000439343,42234,Streptomyces acidiscabies
S000439345,42236,Streptomyces diastatochromogenes
S000439347,42238,Streptomyces neyagawaensis
S000439348,42237,Streptomyces eurythermus
S000439351,1932,Streptomyces tendae
S000468053,132473,Streptomyces alboniger
S000469290,159449,Streptomyces scabrisporus
S000473202,188770,Streptomyces koyangensis
S000481156,310779,Streptomyces yanglinensis
S000481157,310780,Streptomyces rubidus
S000481158,310781,Streptomyces guanduensis
S000481159,310782,Streptomyces paucisporeus
S000484619,236510,Streptomyces ferralitis
S000528404,33903,Streptomyces avermitilis
S000530523,67330,Streptomyces misakiensis
S000538599,319947,Streptomyces durmitorensis
S000544199,66869,Streptomyces atroolivaceus
S000544201,35619,Streptomyces griseoflavus
S000544205,67313,Streptomyces lateritius
S000544207,284027,Streptomyces erythrogriseus
S000544209,68209,Streptomyces globosus
S000544212,284030,Streptomyces graminearus
S000544215,67314,Streptomyces lavendofoliae
S000544218,67304,Streptomyces griseorubiginosus
S000544221,39478,Streptomyces laurentii
S000544228,1970,Streptomyces morookaense
S000544230,68043,Streptomyces libani
S000544232,284035,Streptomyces lienomycini
S000544234,66374,Streptomyces nojiriensis
S000544246,68276,Streptomyces torulosus
S000544250,284040,Streptomyces variegatus
S000544251,284041,Streptomyces viridobrunneus
S000544253,284042,Streptomyces violaceorubidus
S000546611,226217,Streptomyces sodiiphilus
S000549403,291370,Streptomyces pharetrae
S000559088,333384,Streptomyces lunalinharesii
S000571387,324855,Streptomyces marokkonensis
S000581518,1901,Streptomyces clavuligerus
S000581520,29304,Streptomyces coerulescens
S000581537,67381,Streptomyces violascens
S000581542,67285,Streptomyces cellostaticus
S000581544,66881,Streptomyces cremeus
S000581551,29306,Streptomyces griseoluteus
S000581553,285515,Streptomyces albospinus
S000581558,67260,Streptomyces cinereoruber
S000581574,66871,Streptomyces aureoverticillatus
S000581575,58343,Streptomyces canus
S000581576,1890,Streptomyces antibioticus
S000581581,67271,Streptomyces amakusaensis
S000581583,1941,Streptomyces badius
S000581584,67295,Streptomyces fimicarius
S000581585,68194,Streptomyces durhamensis
S000581587,68186,Streptomyces chryseus
S000581588,67296,Streptomyces finlayi
S000581590,66423,Streptomyces eurocidicus
S000581594,68187,Streptomyces cirratus
S000581602,68180,Streptomyces blastmyceticus
S000581607,45398,Streptomyces griseoviridis
S000581608,83380,Streptomyces althioticus
S000581610,1929,Streptomyces rubiginosus
S000581621,68261,Streptomyces rameus
S000581624,83383,Streptomyces ederensis
S000581634,68195,Streptomyces abikoensis
S000581644,68197,Streptomyces fimbriatus
S000581646,67255,Streptomyces achromogenes
S000581652,67382,Streptomyces viridodiastaticus
S000581654,68282,Streptomyces viridiviolaceus
S000581661,67275,Streptomyces aureocirculatus
S000581667,67377,Streptomyces violaceochromogenes
S000581694,66896,Streptomyces griseoplanus
S000581701,329523,Streptomyces albiaxialis
S000581711,285533,Streptomyces endus
S000581715,66888,Streptomyces flavotricini
S000581717,67301,Streptomyces fragilis
S000581722,1922,Streptomyces plicatus
S000581729,67376,Streptomyces vinaceusdrappus
S000587580,340148,Streptomyces polyantibioticus
S000626832,362257,Streptomyces vietnamensis
S000627041,312720,Streptomyces cheonanensis
S000636350,364901,Streptomyces gulbargensis
S000639237,285548,Streptomyces geldanamycininus
S000639238,588122,Streptomyces demainii
S000639239,114700,Streptomyces indonesiensis
S000642235,38314,Streptomyces nogalater
S000651796,1955,Streptomyces cinereus
S000651814,66882,Streptomyces cuspidosporus
S000651818,47761,Streptomyces ochraceiscleroticus
S000651847,42684,Streptomyces collinus
S000651854,67294,Streptomyces filamentosus
S000651863,66897,Streptomyces griseorubens
S000651867,67305,Streptomyces hawaiiensis
S000651873,67318,Streptomyces litmocidini
S000651876,67324,Streptomyces massasporeus
S000651877,67328,Streptomyces michiganensis
S000651889,67355,Streptomyces recifensis
S000651891,66904,Streptomyces roseolilacinus
S000651892,67358,Streptomyces roseolus
S000651894,53451,Streptomyces rutgersensis
S000651899,1961,Streptomyces virginiae
S000651906,1889,Streptomyces ambofaciens
S000651909,68175,Streptomyces antimycoticus
S000651918,42881,Streptomyces chromofuscus
S000651922,66887,Streptomyces filipinensis
S000651933,1943,Streptomyces griseoruber
S000651945,67325,Streptomyces matensis
S000651946,67326,Streptomyces melanogenes
S000651957,67350,Streptomyces pseudovenezuelae
S000651961,1928,Streptomyces rochei
S000651963,67361,Streptomyces roseoviridis
S000651975,1972,Streptomyces roseiscleroticus
S000651979,1886,Streptomyces albidoflavus
S000651986,42235,Streptomyces bottropensis
S000651990,67287,Streptomyces cinnabarinus
S000651991,1903,Streptomyces corchorusii
S000651996,67300,Streptomyces flocculus
S000651997,67302,Streptomyces fumanus
S000651999,67303,Streptomyces griseoloalbus
S000652001,53449,Streptomyces intermedius
S000652003,1915,Streptomyces lincolnensis
S000652006,67322,Streptomyces malachitofuscus
S000652010,67334,Streptomyces nashvillensis
S000652011,67337,Streptomyces noboritoensis
S000652012,1921,Streptomyces olivaceoviridis
S000652016,67342,Streptomyces polychromogenes
S000652025,67365,Streptomyces sparsogenes
S000652026,67368,Streptomyces termitum
S000652029,67370,Streptomyces umbrinus
S000652038,67379,Streptomyces violaceorectus
S000652039,1936,Streptomyces violaceus
S000652040,67380,Streptomyces violarus
S000652049,67312,Streptomyces kurssanovii
S000652050,146923,Streptomyces parvulus
S000652051,33902,Streptomyces roseofulvus
S000652052,67280,Streptomyces bobili
S000652053,67282,Streptomyces calvus
S000652073,68285,Streptomyces xantholiticus
S000652081,68244,Streptomyces novaecaesareae
S000652083,68200,Streptomyces flavofungini
S000652084,68254,Streptomyces phaeofaciens
S000652103,68233,Streptomyces luteogriseus
S000652113,68268,Streptomyces showdoensis
S000652114,68256,Streptomyces prasinosporus
S000652119,1895,Streptomyces avidinii
S000652120,285453,Streptomyces canarius
S000652126,285454,Streptomyces anandii
S000652133,68223,Streptomyces katrae
S000652136,68239,Streptomyces mirabilis
S000652143,1910,Streptomyces griseosporeus
S000652145,33897,Streptomyces bluensis
S000652148,68232,Streptomyces lusitanus
S000652149,68173,Streptomyces albolongus
S000652163,68179,Streptomyces bacillaris
S000652164,68230,Streptomyces longispororuber
S000652166,68171,Streptomyces alanosinicus
S000652169,68221,Streptomyces inusitatus
S000652203,1912,Streptomyces hygroscopicus
S000652231,66422,Streptomyces cinerochromogenes
S000652256,58345,Streptomyces mauvecolor
S000652277,284033,Streptomyces indiaensis
S000652298,66369,Streptomyces carpinensis
S000652301,68182,Streptomyces capillispiralis
S000652302,284043,Streptomyces spinoverrucosus
S000652303,285536,Streptomyces sannanensis
S000652304,68231,Streptomyces longwoodensis
S000652313,76728,Streptomyces vitaminophilus
S000652328,83378,Streptomyces ruber
S000652341,44060,Streptomyces megasporus
S000652348,270689,Streptomyces aculeolatus
S000652352,66375,Streptomyces paradoxus
S000652360,66427,Streptomyces olivoverticillatus
S000652364,285557,Streptomyces caniferus
S000652370,285560,Streptomyces cinereorectus
S000652372,285561,Streptomyces cinereospinus
S000652374,285562,Streptomyces coelicoflavus
S000652375,285563,Streptomyces coeruleoprunus
S000652376,68191,Streptomyces crystallinus
S000652384,68204,Streptomyces gancidicus
S000652387,68208,Streptomyces gibsonii
S000652388,284044,Streptomyces glaucosporus
S000652389,284029,Streptomyces glaucus
S000652390,68211,Streptomyces gobitricini
S000652394,285566,Streptomyces levis
S000652397,68229,Streptomyces lomondensis
S000652400,68213,Streptomyces griseoaurantiacus
S000652405,194673,Streptomyces rubrogriseus
S000652414,68278,Streptomyces tuirus
S000652420,285568,Streptomyces bungoensis
S000652430,285570,Streptomyces asterosporus
S000652431,1900,Streptomyces cinnamonensis
S000652434,285571,Streptomyces aureorectus
S000652435,284028,Streptomyces fulvorobeus
S000652436,284032,Streptomyces heliomycini
S000652444,173861,Streptomyces stramineus
S000652462,1923,Streptomyces phaeochromogenes
S000652467,47716,Streptomyces olivaceus
S000652477,66431,Streptomyces thioluteus
S000652483,67363,Streptomyces sindenensis
S000652488,67297,Streptomyces flaveolus
S000652492,1909,Streptomyces griseolus
S000652511,68202,Streptomyces fulvissimus
S000652513,66424,Streptomyces hiroshimensis
S000652530,68258,Streptomyces pulveraceus
S000652538,67366,Streptomyces spiroverticillatus
S000652543,68228,Streptomyces lilacinus
S000652563,1969,Streptomyces chartreusis
S000652566,66889,Streptomyces flavoviridis
S000652567,1907,Streptomyces glaucescens
S000652569,66900,Streptomyces lanatus
S000652573,116188,Streptomyces bellus
S000652574,53446,Streptomyces cinnamoneus
S000652581,103232,Streptomyces ipomoeae
S000652584,66883,Streptomyces cyaneofuscatus
S000652588,67273,Streptomyces ardus
S000652590,67339,Streptomyces orinoci
S000652593,33009,Streptomyces bambergiensis
S000652601,68219,Streptomyces iakyrus
S000652606,66884,Streptomyces cyanoalbus
S000653983,380248,Streptomyces alni
S000690801,382503,Streptomyces emeiensis
S000711017,65605,Streptomyces thermoalcalitolerans
S000711025,284452,Streptomyces glomeratus
S000711026,92644,Streptomyces malaysiensis
S000711038,332589,Streptomyces enissocaesilis
S000711042,284038,Streptomyces sporoclivatus
S000711047,329525,Streptomyces costaricanus
S000711049,114699,Streptomyces rhizosphaericus
S000711050,114692,Streptomyces yogyakartensis
S000711053,193460,Streptomyces sanglieri
S000711059,284036,Streptomyces mutomycini
S000711061,329524,Streptomyces albidochromogenes
S000711062,371722,Streptomyces malachitospinus
S000711065,202862,Streptomyces drozdowiczii
S000711066,66867,Streptomyces albovinaceus
S000711072,235986,Streptomyces glauciniger
S000711074,178566,Streptomyces mexicanus
S000711076,67344,Streptomyces prasinopilosus
S000711077,173858,Streptomyces luteireticuli
S000711078,73044,Streptomyces seoulensis
S000711082,68272,Streptomyces sulfonofaciens
S000711089,1954,Streptomyces brasiliensis
S000711091,68210,Streptomyces glomeroaurantiacus
S000711634,1906,Streptomyces fradiae
S000711635,1956,Streptomyces diastaticus
S000711639,52258,Streptomyces flavovirens
S000711640,285446,Streptomyces gelaticus
S000711642,1893,Streptomyces atratus
S000711647,66370,Streptomyces flaveus
S000711648,1898,Streptomyces cacaoi
S000711650,68190,Streptomyces colombiensis
S000711653,68263,Streptomyces regensis
S000711656,67386,Streptomyces yokosukanensis
S000711657,67373,Streptomyces varsoviensis
S000711658,67364,Streptomyces sioyaensis
S000711660,67353,Streptomyces racemochromogenes
S000711662,67345,Streptomyces prasinus
S000711663,67348,Streptomyces prunicolor
S000711664,332591,Streptomyces rectiviolaceus
S000711666,47762,Streptomyces ramulosus
S000711667,67283,Streptomyces candidus
S000711670,67340,Streptomyces phaeopurpureus
S000711672,66879,Streptomyces coeruleofuscus
S000711674,68188,Streptomyces clavifer
S000711676,285556,Streptomyces atrovirens
S000728149,402648,Streptomyces hainanensis
S000728843,403935,Streptomyces radiopugnans
S000751030,408015,Streptomyces xiamenensis
S000769617,415721,Streptomyces synnematoformans
S000775830,285558,Streptomyces carpaticus
S000775831,1968,Streptomyces cellulosae
S000775833,66885,Streptomyces daghestanicus
S000775835,66371,Streptomyces fumigatiscleroticus
S000775837,68207,Streptomyces geysiriensis
S000775842,35620,Streptomyces hirsutus
S000775844,52259,Streptomyces humidus
S000775845,285578,Streptomyces angustmyceticus
S000775847,1967,Streptomyces kanamyceticus
S000775849,68225,Streptomyces kunmingensis
S000775851,67315,Streptomyces lavenduligriseus
S000775852,67316,Streptomyces lavendulocolor
S000775858,67319,Streptomyces lucensis
S000775859,67320,Streptomyces luridus
S000775861,173856,Streptomyces luteosporeus
S000775864,35621,Streptomyces mobaraensis
S000775865,285447,Streptomyces naganishii
S000775866,1920,Streptomyces nigrescens
S000775873,66428,Streptomyces parvus
S000775876,37480,Streptomyces pluricolorescens
S000775877,36817,Streptomyces pseudogriseolus
S000775882,47758,Streptomyces sulphureus
S000775884,67369,Streptomyces toxytricini
S000775887,67372,Streptomyces variabilis
S000775888,285451,Streptomyces vastus
S000775890,285572,Streptomyces virens
S000775891,1938,Streptomyces viridochromogenes
S000775892,67581,Streptomyces viridosporus
S000775893,43759,Streptomyces wedmorensis
S000775894,68284,Streptomyces werraensis
S000775895,67384,Streptomyces xanthochromogenes
S000775896,67385,Streptomyces xanthophaeus
S000775899,371720,Streptomyces monomycini
S000775900,67258,Streptomyces cavourensis
S000775901,68255,Streptomyces poonensis
S000775903,67333,Streptomyces narbonensis
S000775904,1919,Streptomyces microflavus
S000775905,68243,Streptomyces niveoruber
S000806201,424188,Streptomyces deccanensis
S000824036,66870,Streptomyces aurantiogriseus
S000824529,146537,Streptomyces azureus
S000824533,67331,Streptomyces misionensis
S000824534,67332,Streptomyces mutabilis
S000824535,28894,Streptomyces nitrosporeus
S000824537,68264,Streptomyces rishiriensis
S000824538,66376,Streptomyces spiralis
S000824539,66378,Streptomyces yerevanensis
S000824540,68286,Streptomyces zaomyceticus
S000824541,1908,Streptomyces globisporus
S000824546,284031,Streptomyces flavovariabilis
S000824548,1942,Streptomyces goshikiensis
S000824550,1944,Streptomyces halstedii
S000824552,68247,Streptomyces omiyaensis
S000824554,67267,Streptomyces alboflavus
S000824642,1226757,Streptomyces rapamycinicus
S000824644,1912,Streptomyces mordarskii
S000824645,998084,Streptomyces himastatinicus
S000966360,476551,Streptomyces ascomycinicus
S000966362,476550,Streptomyces aldersoniae
S000966363,476555,Streptomyces wellingtoniae
S000966365,476552,Streptomyces milbemycinicus
S000966366,249567,Streptomyces decoyicus
S000966896,479410,Streptomyces hypolithicus
S000966912,481003,Streptomyces mayteni
S000966914,481002,Streptomyces artemisiae
S000994905,498367,Streptomyces specialis
S000996019,500153,Streptomyces avicenniae
S001016326,511811,Streptomyces plumbiresistens
S001043986,542764,Streptomyces baliensis
S001044306,67351,Streptomyces puniceus
S001044307,285567,Streptomyces sporoverrucosus
S001093272,155177,Streptomyces yatensis
S001097620,518642,Streptomyces nanshensis
S001152409,367827,Streptomyces tritolerans
S001153279,552788,Streptomyces axinellae
S001153831,545121,Streptomyces atriruber
S001153832,545123,Streptomyces silaceus
S001169361,555059,Streptomyces sedi
S001189477,551547,Streptomyces thinghirensis
S001243334,576784,Streptomyces iranensis
S001548563,582854,Streptomyces marinus
S001548564,565073,Streptomyces tateyamensis
S001548565,582855,Streptomyces haliclonae
S001548584,647381,Streptomyces coacervatus
S001550490,654447,Streptomyces youssoufiensis
S001551388,652943,Streptomyces lacticiproducens
S001572324,67362,Streptomyces rubiginosohelvolus
S001572325,67298,Streptomyces flavidovirens
S001574518,593134,Streptomyces osmaniensis
S001575133,598549,Streptomyces hyderabadensis
S001577351,661399,Streptomyces caeruleatus
S001587366,58344,Streptomyces celluloflavus
S001610662,68193,Streptomyces djakartensis
S001610847,676205,Streptomyces aomiensis
